"V1" "V2" "V3"
"1" 0.000315991371176852 0.0340857997905117 0.965598208838311
"2" 0.0186059713228867 0.0402315759671014 0.941162452710012
"3" 0.00347710327517118 0.0410447687941882 0.955478127930641
"4" 0.00489483444031816 0.1385083392801 0.856596826279582
"5" 0.000151046879457494 0.0792259920682761 0.920622961052266
"6" 0.000216509412816939 0.415967587266976 0.583815903320207
"7" 0.00551429415675183 0.769091400839152 0.225394305004096
"8" 0.0027998727880648 0.261361028186871 0.735839099025064
"9" 0.00015729856684686 0.27244460685756 0.727398094575593
"10" 9.52045393570456e-05 0.0103395995021551 0.989565195958488
"11" 0.0539579818464508 0.44025283895642 0.505789179197129
"12" 0.181906427377318 0.0293317287634686 0.788761843859213
"13" 0.163859018569893 0.0908372551403674 0.74530372628974
"14" 0.108451325260971 1.32395779551706e-06 0.891547350781233
"15" 0.0084131753033261 0.564068280157202 0.427518544539472
"16" 0.181330204068469 0.250053786723704 0.568616009207827
"17" 5.07922288284064e-09 0.340153163943249 0.659846830977528
"18" 0.00467264557676775 0.514886877012089 0.480440477411143
"19" 0.00619770777734215 0.772477237326095 0.221325054896563
"20" 0.00234805644873073 0.598702165120711 0.398949778430558
"21" 0.0796145911163212 0.569910014140515 0.350475394743164
"22" 0.000516795722943737 0.776573508820349 0.222909695456707
"23" 0.0221740758265122 0.122843799636118 0.85498212453737
"24" 5.6165597435116e-05 0.0718931258803188 0.928050708522246
"25" 0.0167613255071917 0.142146274520372 0.841092399972436
"26" 0.11511605452062 0.123116726325384 0.761767219153996
"27" 0.0214672323241624 0.946841759047917 0.0316910086279201
"28" 0.0283784751210414 0.523491860431835 0.448129664447124
"29" 0.000151638584738486 0.873929131418237 0.125919229997025
"30" 6.28502046970786e-07 0.772938908251281 0.227060463246672
"31" 0.119591108576766 0.00463737326322221 0.875771518160012
"32" 0.0101378435251707 0.111331457818653 0.878530698656176
"33" 0.155270075901373 0.000340916457068679 0.844389007641558
"34" 0.066475656300713 0.82237562259612 0.111148721103167
"35" 0.554954493176705 0.0472558367410157 0.39778967008228
"36" 0.0223561396389929 0.668745183129222 0.308898677231785
"37" 0.00389631593541244 0.385852789456277 0.61025089460831
"38" 0.136535391111281 0.06467755067215 0.798787058216569
"39" 0.0170835651237563 0.105268415152083 0.877648019724161
"40" 0.893208224273931 0.0843853438328485 0.0224064318932206
"41" 6.07121845539122e-08 0.207135819495855 0.79286411979196
"42" 0.000143599343945926 0.098212570770004 0.90164382988605
"43" 0.0909530704251813 0.803257151575307 0.105789777999512
"44" 0.0101346141699559 0.0920031723309475 0.897862213499097
"45" 0.00404108546201971 0.0224938082577599 0.97346510628022
"46" 2.92685954358753e-05 0.933404491050886 0.0665662403536777
"47" 0.00392465412371254 0.980184959414246 0.015890386462041
"48" 0.0774572977497937 0.827103342770984 0.0954393594792226
"49" 0.21444759963705 0.0207625746685093 0.764789825694441
"50" 0.123276682715013 0.00578622727391601 0.870937090011071
"51" 0.276021426753584 0.714343330787033 0.00963524245938275
"52" 0.142566599390273 0.276079860723935 0.581353539885793
"53" 0.0431577750943113 0.0492085426849196 0.907633682220769
"54" 0.446576318867131 0.0106341879951908 0.542789493137679
"55" 0.826786278207252 0.172167256942632 0.00104646485011535
"56" 0.674425994326554 0.0292497151294994 0.296324290543946
"57" 0.552458152531245 0.0011028468963257 0.446439000572429
"58" 0.246087846545989 0.678524658171271 0.0753874952827399
"59" 0.335024946392909 0.613835505110872 0.0511395484962193
"60" 0.462518016960963 0.0277967431078293 0.509685239931208
"61" 0.66431302203055 0.254599403605415 0.0810875743640351
"62" 0.305883267635233 0.417470637503769 0.276646094860998
"63" 0.643381956577748 0.000172399466392018 0.35644564395586
"64" 0.246450706647287 0.550513536159734 0.20303575719298
"65" 0.269440246689541 0.123779445444421 0.606780307866038
"66" 0.58321758182302 0.0743895283022022 0.342392889874778
"67" 0.186790551341731 0.000871372771261611 0.812338075887008
"68" 0.0437756518075086 0.217582454606059 0.738641893586433
"69" 0.274285395156805 0.0011724028347969 0.724542202008398
"70" 0.929294530375426 0.0023065584245374 0.0683989112000362
"71" 0.243785547148333 0.732912914384856 0.0233015384668118
"72" 0.659695472684194 0.324474226805544 0.0158303005102613
"73" 0.22151309483451 0.000136057420662477 0.778350847744828
"74" 0.173885070270601 0.0238287817836521 0.802286147945747
"75" 0.633625906970613 0.123050552663151 0.243323540366236
"76" 0.633913676969997 0.00596755731921607 0.360118765710787
"77" 0.195415338126273 0.16483466649979 0.639749995373937
"78" 0.481742888568307 0.0866600833388453 0.431597028092848
"79" 0.0290546478460037 0.917958637178589 0.0529867149754073
"80" 0.298043266580776 0.452152635658446 0.249804097760778
"81" 0.783412607991853 0.208814866147058 0.00777252586108889
"82" 0.46156162273564 0.517040753936089 0.021397623328271
"83" 0.622998340773712 0.0285938085051424 0.348407850721145
"84" 0.738433307013645 0.0242007716187126 0.237365921367643
"85" 0.785202288898026 0.214796397258273 1.31384370078351e-06
"86" 0.57127641185918 1.70965304941069e-07 0.428723417175515
"87" 0.649473392757306 0.0831927763698367 0.267333830872858
"88" 0.35079331523361 0.340639820865384 0.308566863901006
"89" 0.823913995491032 0.000120101494794374 0.175965903014173
"90" 0.850785577241701 0.134142016321951 0.0150724064363478
"91" 0.708317577699122 0.140855235565706 0.150827186735172
"92" 0.60509364046452 0.295255632776199 0.0996507267592805
"93" 0.474941614192365 0.00412040862244164 0.520937977185194
"94" 0.817114247757633 0.179375911325032 0.00350984091733588
"95" 0.957944252823422 0.0277869187231208 0.0142688284534575
"96" 0.383070072316827 0.00782747506215206 0.609102452621021
"97" 0.331939894471273 0.10080616556146 0.567253939967267
"98" 0.426640245740512 0.127140187484788 0.4462195667747
"99" 0.956278622708926 0.0126463890301524 0.0310749882609216
"100" 0.951598727407656 0.0481550082066966 0.000246264385647714
"101" 0.00022176525751898 0.0177855716252194 0.981992663117262
"102" 0.113023280048711 0.594120132954147 0.292856586997142
"103" 0.987553524662785 0.000582971370759721 0.011863503966455
"104" 0.00486458406232491 0.0872541124910051 0.90788130344667
"105" 0.000173278479909898 0.650588658861096 0.349238062658995
"106" 0.0160493053388559 1.7173578033055e-08 0.983950677487566
"107" 0.0316206766992651 5.18830098664051e-20 0.968379323300735
"108" 0.00366266244222464 0.0211584320304476 0.975178905527328
