"V1" "V2" "V3"
"1" 0.000968818071415506 0.115353880533872 0.883677301394712
"2" 0.0282476596363885 0.29591961501112 0.675832725352492
"3" 0.0857707088499791 0.00207510999167361 0.912154181158347
"4" 0.00227644666348891 0.275925475601322 0.721798077735189
"5" 0.00580409652256855 0.788722247167665 0.205473656309766
"6" 0.00465739054529916 0.0891451249762423 0.906197484478458
"7" 0.0010393550182991 0.00521802855110616 0.993742616430595
"8" 0.00014738372845721 0.538529829436538 0.461322786835005
"9" 0.00419354957359991 0.596338885989055 0.399467564437346
"10" 0.0481814479165329 0.0124113519840087 0.939407200099458
"11" 2.86504636107284e-09 0.291147307875704 0.708852689259249
"12" 3.61325998538144e-05 0.0423571309119463 0.9576067364882
"13" 0.283500628034197 0.203239887294727 0.513259484671075
"14" 0.128458413733194 0.775651178442495 0.0958904078243118
"15" 0.17365406146624 0.472588434445589 0.353757504088171
"16" 0.000351761079252818 0.207727026506058 0.791921212414689
"17" 0.0136942716941495 0.076295888241981 0.91000984006387
"18" 0.0163609796863935 0.01975334367136 0.963885676642247
"19" 1.23974298575683e-08 0.792526964575568 0.207473023027002
"20" 0.000539458314835141 0.912250875689076 0.0872096659960889
"21" 0.154117742681181 0.455218953345587 0.390663303973232
"22" 0.0127328994330984 0.934176954586019 0.0530901459808827
"23" 0.00335722412650365 0.724849858690373 0.271792917183124
"24" 0.141521345318467 0.489632403797461 0.368846250884072
"25" 0.0672892421114377 0.0387771843855263 0.893933573503036
"26" 0.604189420923949 0.351140181221523 0.0446703978545278
"27" 0.572787213830882 0.128660206579548 0.298552579589569
"28" 0.0252408586905513 0.518073533055572 0.456685608253877
"29" 0.0174776771304276 0.892166711122396 0.0903556117471764
"30" 0.178144659116995 0.515637293953535 0.30621804692947
"31" 0.204539028458899 0.0848069502366664 0.710654021304434
"32" 1.05586316863843e-06 0.0297411596035005 0.970257784533331
"33" 0.305132175034441 0.120415555992797 0.574452268972762
"34" 0.2204741931053 0.249659970331406 0.529865836563294
"35" 0.00411652431592564 0.0340209332301151 0.961862542453959
"36" 0.115330160939289 0.406929213570565 0.477740625490146
"37" 0.0697118419987246 0.680202157626893 0.250086000374383
"38" 9.93642326633775e-08 0.444376471610712 0.555623429025056
"39" 0.0638737015093619 0.0522693129496603 0.883856985540978
"40" 0.193748041408346 0.479523352711935 0.326728605879719
"41" 1.31232966646548e-07 0.514825713793984 0.485174154973049
"42" 0.0833895833950391 0.252505537639285 0.664104878965676
"43" 0.0548220327556568 0.17466088042046 0.770517086823883
"44" 0.0477720707213836 0.359901097302731 0.592326831975886
"45" 0.189326033460643 0.0105909696930785 0.800082996846279
"46" 0.0743313495954143 0.444874142630799 0.480794507773786
"47" 0.0257271438525968 0.285882763576685 0.688390092570719
"48" 0.111250477709637 0.817085583659774 0.0716639386305889
"49" 0.0422876784489545 0.0962740301322776 0.861438291418768
"50" 0.246680153410863 0.0815782202697693 0.671741626319368
"51" 0.243733750384913 0.747504601683753 0.00876164793133484
"52" 0.161142608233266 0.4822998737833 0.356557517983434
"53" 0.7905063911824 0.00467226238020556 0.204821346437394
"54" 0.163750648466256 0.505508693612983 0.330740657920761
"55" 0.63727813207476 0.0459947143030169 0.316727153622223
"56" 0.69191400897209 0.0732438286066721 0.234842162421238
"57" 0.985278129995073 0.00105726651755659 0.0136646034873701
"58" 0.565736904785871 0.0036876926716994 0.430575402542429
"59" 0.0201510600121047 0.372220675660362 0.607628264327533
"60" 0.537717194730022 0.388717612206994 0.073565193062985
"61" 0.486026154238484 0.505565260888331 0.00840858487318535
"62" 0.474126646228598 0.525037365840351 0.00083598793105157
"63" 0.5761825297781 0.168081592061271 0.255735878160629
"64" 0.96405823037784 0.0274781187130738 0.00846365090908607
"65" 0.799848322990957 0.0141648220179016 0.185986854991141
"66" 0.758030922678385 0.205051281626143 0.0369177956954721
"67" 0.416420368077359 0.0184398189066519 0.565139813015989
"68" 0.351588580192624 0.0915398966837884 0.556871523123588
"69" 0.126172705687131 0.666039626248652 0.207787668064217
"70" 0.582430621054018 0.393657679953592 0.0239116989923907
"71" 0.0838272965170391 0.586969935254199 0.329202768228762
"72" 0.0603521516375511 0.0986721566248485 0.8409756917376
"73" 0.090029486747812 0.0143909896955381 0.89557952355665
"74" 0.279373715577096 0.0755745082832993 0.645051776139605
"75" 0.551230146062397 0.321920997526897 0.126848856410707
"76" 0.9715911607862 0.0135707687299111 0.0148380704838884
"77" 0.760261042854849 0.152294061067848 0.0874448960773032
"78" 0.668530276558168 0.0182483020883565 0.313221421353475
"79" 0.0703156346989918 0.827583032382192 0.102101332918816
"80" 0.282695713233388 0.717146025399939 0.000158261366672847
"81" 0.120535957029026 0.19414692914362 0.685317113827354
"82" 0.42512575336044 0.0510964063724338 0.523777840267126
"83" 0.372722360319734 2.00392650898071e-05 0.627257600415176
