"V1" "V2" "V3"
"1" 0.217304939155224 0.280077488166086 0.50261757267869
"2" 0.193443097407527 0.0673907941184209 0.739166108474052
"3" 0.201747970790347 0.0457648949445943 0.752487134265059
"4" 0.000389992574002606 0.049939840054254 0.949670167371743
"5" 2.11523875249119e-05 0.902328354516041 0.0976504930964339
"6" 0.0456564290826913 0.787436187472441 0.166907383444867
"7" 0.0887058318008011 0.876272744805607 0.0350214233935918
"8" 2.47659589917403e-10 0.27731878131856 0.72268121843378
"9" 0.0092568929317447 0.00087591976168666 0.989867187306569
"10" 0.175786824322587 0.000556730222999934 0.823656445454413
"11" 7.34423441719109e-07 0.20663014832205 0.793369117254508
"12" 0.144991618754572 0.277437405134616 0.577570976110812
"13" 0.0140910607168217 0.902592755603326 0.0833161836798523
"14" 0.00145006583483062 0.754248004635196 0.244301929529973
"15" 0.0175090640896973 0.420852052422597 0.561638883487706
"16" 4.01383230102053e-05 0.395475989843207 0.604483871833782
"17" 0.405507494675909 0.0129942900564695 0.581498215267621
"18" 0.355008631454468 0.00165327096633764 0.643338097579194
"19" 0.00696026994692029 0.289942450388418 0.703097279664661
"20" 0.00649148074144549 0.158309209578372 0.835199309680182
"21" 0.0184827523349772 0.0180365923030769 0.963480655361946
"22" 0.000256092430751456 0.434232708391105 0.565511199178144
"23" 0.134728497949133 0.741724177997743 0.123547324053124
"24" 0.228640016003393 0.0366998559906336 0.734660128005974
"25" 1.90984733370142e-05 0.634861202895459 0.365119698631204
"26" 0.266510666883174 0.0319715040947211 0.701517829022105
"27" 0.000107776575539928 0.421969031208287 0.577923192216173
"28" 0.000349197951120566 0.319697187674816 0.679953614374064
"29" 3.88022915732083e-05 0.705319599120918 0.294641598587509
"30" 5.71524928135225e-06 0.0487363260392111 0.951257958711508
"31" 0.640889325742514 0.231227410641018 0.127883263616468
"32" 0.0131592019610834 0.980017383034158 0.00682341500475811
"33" 4.95581727258035e-06 0.807579784806571 0.192415259376156
"34" 0.534613071471919 0.392956135392424 0.0724307931356572
"35" 0.0224525553706665 0.818609416450846 0.158938028178487
"36" 0.605887372750095 0.107270599465257 0.286842027784648
"37" 0.00774821409691793 0.589268132350353 0.402983653552729
"38" 0.185627837296697 0.387378162452987 0.426994000250316
"39" 6.59047173977096e-05 0.00878300240573992 0.991151092876862
"40" 0.00118314489322487 0.631321082473041 0.367495772633734
"41" 2.80383286161854e-05 0.0787951953157575 0.921176766355626
"42" 0.0316706375471115 0.244886879410138 0.72344248304275
"43" 0.868474536814615 0.118686180995647 0.0128392821897379
"44" 0.348218664219869 0.306653659940005 0.345127675840126
"45" 0.00820966441405217 0.341664992477246 0.650125343108702
"46" 0.00191987281103611 0.794265650844502 0.203814476344462
"47" 0.180003188124347 0.0246579662202143 0.795338845655439
"48" 0.0132849930586124 0.0477751732926009 0.938939833648787
"49" 0.0627201629952112 0.09817483683327 0.839105000171519
"50" 4.02631803602081e-06 0.8806220644091 0.119373909272865
"51" 0.363785278384212 0.357111119731699 0.27910360188409
"52" 0.811936306642676 0.126207161548141 0.061856531809183
"53" 0.786749280800605 0.063909733991596 0.149340985207799
"54" 0.662583020999293 0.0928722687980631 0.244544710202644
"55" 0.0862917819820512 0.489831310704231 0.423876907313717
"56" 0.386518330189329 0.384755092158781 0.22872657765189
"57" 0.297947947476624 0.356726617941293 0.345325434582083
"58" 0.692617051047799 0.0301369404507056 0.277246008501496
"59" 0.535254773029213 0.0274505783347631 0.437294648636024
"60" 0.290348596605001 0.609333974264075 0.100317429130924
"61" 0.0625083466309343 0.835363185486517 0.102128467882548
"62" 0.304880349375383 0.318564156395385 0.376555494229231
"63" 0.965699629885925 1.37724539336624e-07 0.0343002323895356
"64" 0.267938942419963 0.520119744463167 0.21194131311687
"65" 0.0360028026129683 0.664230250738299 0.299766946648732
"66" 0.834220717033798 0.118699448498995 0.0470798344672069
"67" 0.585574990868156 0.00906032751386242 0.405364681617982
"68" 0.503772062547557 0.0363211024242838 0.459906835028159
"69" 0.778038350181703 0.0383783317112684 0.183583318107029
"70" 0.491176747264646 0.187733571812441 0.321089680922913
"71" 0.547025001884353 0.41280361491423 0.0401713832014174
"72" 0.721219329792295 0.0529448309390463 0.225835839268659
"73" 0.543116304602233 0.34288266818661 0.114001027211156
"74" 0.240651887234676 0.74800805219107 0.0113400605742538
"75" 0.928179501392405 0.0547980470473136 0.0170224515602818
"76" 0.860692903309083 0.0147059600366844 0.124601136654233
"77" 0.648268522792818 0.0319488160551894 0.319782661151992
"78" 0.669193684721433 0.00952982062727623 0.321276494651291
"79" 0.846460059789367 0.135540600221985 0.0179993399886479
"80" 0.383662857068076 0.410963325378062 0.205373817553862
"81" 0.467571751755015 0.0361519193376641 0.496276328907321
"82" 0.659912274037813 0.124863025221462 0.215224700740726
"83" 0.134958031283888 0.0111398371526121 0.8539021315635
"84" 0.647131398836163 0.11915647167882 0.233712129485017
"85" 0.433099234300894 0.545759432915214 0.0211413327838922
"86" 0.182336164558132 0.7564140162102 0.0612498192316674
"87" 0.616996239096919 0.23563357682327 0.147370184079811
"88" 0.864536438519183 0.110065637343557 0.0253979241372597
"89" 0.376642436865679 0.00107889296668418 0.622278670167637
"90" 0.5430386822946 0.391272201982486 0.0656891157229137
"91" 0.635731447385998 0.0135264839825458 0.350742068631456
"92" 0.457567773019457 0.00293469122607106 0.539497535754472
"93" 0.0914295148143091 0.0452636992331245 0.863306785952566
"94" 0.0931665236321692 0.189627447077658 0.717206029290173
"95" 0.286772097544396 0.618762414405419 0.0944654880501856
"96" 0.550439349789944 0.0681192027120707 0.381441447497986
"97" 0.855404613396731 0.000427655378896728 0.144167731224373
"98" 0.293420869140397 0.172632932759548 0.533946198100055
"99" 0.794336035903151 0.195411545783966 0.0102524183128828
"100" 0.754703410306343 0.0551848907076668 0.19011169898599
"101" 0.00247213779763892 3.35644541913951e-05 0.99749429774817
"102" 0.0259391356438852 4.45829426392955e-05 0.974016281413476
"103" 0.00827709772273207 0.301325361457626 0.690397540819642
"104" 0.0173207805489385 0.981545139082925 0.00113408036813695
"105" 0.0292697322567765 0.939971886927216 0.0307583808160079
"106" 0.000152965512246669 0.999508430929641 0.000338603558111857
"107" 0.0104945268931991 0.989505266877718 2.06229083005167e-07
"108" 0.860605358601072 0.139394346962524 2.94436403584172e-07
"109" 0.390914851986393 0.60242535947393 0.00665978853967776
"110" 0.439828281992142 0.205680368864054 0.354491349143804
"111" 0.1948901094752 2.94391769841348e-07 0.80510959613303
"112" 5.68726652165809e-13 0.999998886820854 1.1131785773865e-06
"113" 0.0179275825406114 0.857042235963812 0.125030181495577
"114" 0.0516973947059402 0.942019646598768 0.00628295869529151
"115" 0.338956981702631 0.631740514339944 0.0293025039574247
"116" 0.528007812104794 0.469800637282082 0.00219155061312402
"117" 0.381113980228069 0.00185650485325744 0.617029514918674
"118" 4.04954018325997e-08 0.794863724264326 0.205136235240272
"119" 0.655885817703679 0.226633303744599 0.117480878551722
"120" 0.928514920750435 0.0366042395508474 0.0348808396987181
"121" 0.999561355593596 0.000407955610854292 3.06887955496503e-05
"122" 0.606616777515015 0.360510514346512 0.0328727081384724
"123" 0.286851388283913 0.713146606478026 2.00523806177972e-06
"124" 0.180908252919446 6.45939521149472e-06 0.819085287685342
"125" 0.562404581159163 0.155130411736518 0.282465007104318
"126" 0.261467162457191 0.000295547967729694 0.738237289575079
