"V1" "V2" "V3"
"1" 1.55590766456583e-05 0.0478338707484512 0.952150570174903
"2" 5.46449190325173e-05 0.718825498048225 0.281119857032743
"3" 0.00273695459336987 0.0316451299665268 0.965617915440103
"4" 0.0201852944153552 0.164550408514311 0.815264297070334
"5" 0.10632666136088 0.0280355728081194 0.865637765831001
"6" 1.88051374321565e-05 0.87562701152085 0.124354183341718
"7" 1.95951517954429e-05 0.000341508528942439 0.999638896319262
"8" 0.0210163069548446 0.270625488933332 0.708358204111823
"9" 0.042228692302143 0.0401282118792022 0.917643095818655
"10" 0.0523485769020379 0.0569207522343431 0.890730670863619
"11" 0.0594365149802749 0.713133451511508 0.227430033508217
"12" 0.258058442669372 0.449772293193355 0.292169264137273
"13" 0.00192488861607389 0.0835181477485166 0.91455696363541
"14" 0.114089016791232 0.264249108952165 0.621661874256603
"15" 0.788423697993719 0.0507456091966643 0.160830692809617
"16" 0.00970896430008659 0.385802014438952 0.604489021260961
"17" 0.0090414110227328 0.303729167835286 0.687229421141981
"18" 0.00721003270103125 7.18588069802521e-06 0.992782781418271
"19" 0.0252523515858166 0.0549736447251548 0.919774003689029
"20" 8.02724906331087e-11 0.894503076148583 0.105496923771144
"21" 4.12171811169635e-05 0.217172824388945 0.782785958429938
"22" 0.000280495083213183 0.93798926879138 0.0617302361254068
"23" 4.73961497822217e-05 0.35307665270799 0.646875951142228
"24" 0.0441571620498872 0.00016650346587626 0.955676334484237
"25" 0.0132658463737273 0.425957681965881 0.560776471660392
"26" 1.78826668178511e-05 0.735550694559462 0.26443142277372
"27" 0.159620620629959 0.367632015195239 0.472747364174802
"28" 0.00349108848631744 0.230525261512498 0.765983650001184
"29" 0.000734233039271691 0.362249348329643 0.637016418631086
"30" 6.75248447370461e-12 0.922271383790133 0.0777286162031145
"31" 0.0274483940326764 0.129167985202473 0.843383620764851
"32" 4.3687297221833e-09 0.243937783226974 0.756062212404296
"33" 1.00372570728375e-09 0.0457922089922271 0.954207790004047
"34" 2.39199070170044e-05 0.663928266168165 0.336047813924818
"35" 3.34121316043892e-09 0.88146619165676 0.118533805002027
"36" 0.0240993281826201 0.0860970740703887 0.889803597746991
"37" 0.0109845968548065 0.00692319612549039 0.982092207019703
"38" 0.0308869687560865 0.366968423413359 0.602144607830555
"39" 0.136692679936382 0.149659468694977 0.713647851368641
"40" 0.00298584684434351 0.176705080577657 0.820309072577999
"41" 0.00619191723772834 0.551062716241115 0.442745366521157
"42" 1.48131540958212e-08 0.629704678416524 0.370295306770322
"43" 0.000118966347114345 0.467646121759989 0.532234911892897
"44" 0.00839204413235479 0.545991462621405 0.44561649324624
"45" 8.07243636696171e-05 0.403613253294912 0.596306022341418
"46" 0.195485279930949 0.363134674471986 0.441380045597065
"47" 0.000395728997896059 0.102524480155537 0.897079790846567
"48" 0.0469038386000321 0.478305386365682 0.474790775034286
"49" 0.127639958293841 0.803154900670528 0.0692051410356307
"50" 0.000230961198411282 0.0185825968985452 0.981186441903044
"51" 0.485128873142293 0.394881414620061 0.119989712237646
"52" 0.845306216555186 0.101970980345072 0.0527228030997426
