"V1" "V2" "V3"
"1" 0.000773478635532779 0.527924138295456 0.471302383069012
"2" 0.000278112135752987 0.83070610465325 0.169015783210997
"3" 0.00823029144945355 0.140472677610339 0.851297030940207
"4" 0.111615079884264 0.138896957238977 0.749487962876759
"5" 0.146824994029404 0.574444522067903 0.278730483902694
"6" 0.00521625952280565 0.680625100851054 0.31415863962614
"7" 0.0494025353038048 0.766368001152187 0.184229463544008
"8" 0.018792274438404 0.271676211049615 0.709531514511981
"9" 0.830988752568032 0.0485079686630462 0.120503278768921
"10" 0.588272528878209 0.00634417922946555 0.405383291892325
"11" 1.38354571989663e-05 0.0448904099041376 0.955095754638663
"12" 0.00055610191957097 0.00333899471706349 0.996104903363365
"13" 0.555520086157656 0.0887652877274946 0.355714626114849
"14" 0.269362769577865 0.0491038963772629 0.681533334044872
"15" 8.7069047750165e-07 0.00615151883051714 0.993847610479005
"16" 0.0178919370665943 0.63391380024136 0.348194262692045
"17" 0.450922828432936 0.322834217454509 0.226242954112555
"18" 0.318048025848512 0.370692491888612 0.311259482262876
"19" 0.00239633022985546 0.533726860349744 0.463876809420401
"20" 0.00548166373394734 0.0365733365930475 0.957944999673005
"21" 0.969449919937281 0.00459799403659536 0.0259520860261235
"22" 0.0598320123815681 0.0212357982175849 0.918932189400847
"23" 0.00490297148860254 0.0330565350699008 0.962040493441497
"24" 0.0438246492954221 0.275184152019543 0.680991198685035
"25" 0.262768373789403 0.723269996777865 0.0139616294327317
"26" 0.184078643585754 0.0700976902347507 0.745823666179495
"27" 0.0718643143881367 0.57063736401375 0.357498321598113
"28" 7.76775884530286e-06 0.0191225039846626 0.980869728256492
"29" 0.0136337189569688 0.476598536483568 0.509767744559464
"30" 0.037411119867835 0.306784545687283 0.655804334444882
"31" 0.0530380853219887 0.560339682119099 0.386622232558912
"32" 0.0290891430839892 0.117627672550371 0.853283184365639
"33" 0.0477629494072732 0.00748079394784925 0.944756256644878
"34" 0.00398434732951028 0.140561956147626 0.855453696522864
"35" 0.00548164604078565 0.0962860453814831 0.898232308577731
"36" 0.000668912323483594 0.235151209045879 0.764179878630638
"37" 9.54463922762733e-05 0.876721017587637 0.123183536020087
"38" 0.0291763037982816 0.581811067117433 0.389012629084285
"39" 0.158051879897634 0.00213246458251335 0.839815655519852
"40" 0.0520883757334996 0.190981323041323 0.756930301225178
"41" 0.165880424781903 0.83115370012874 0.0029658750893564
"42" 1.47042083515824e-08 0.486556295017906 0.513443690277885
"43" 0.496881021214954 0.000472233753894221 0.502646745031152
"44" 0.39016849912486 0.161144992567198 0.448686508307942
"45" 0.654792896790902 0.00334007459013666 0.341867028618962
"46" 0.161985197723273 0.237227131040911 0.600787671235816
"47" 0.0111030670420242 3.91575946505591e-06 0.988893017198511
"48" 0.0048682181204986 0.0923289004869995 0.902802881392502
"49" 6.28514267756847e-05 0.568076972875819 0.431860175697405
"50" 1.99575317071751e-06 0.0955910741899536 0.904406930056876
"51" 0.717990084885891 0.115292948537011 0.166716966577098
"52" 0.702150001219689 0.00366297477997279 0.294187024000338
"53" 0.340819074416104 0.0788819992927484 0.580298926291147
