"V1" "V2" "V3"
"1" 0.0519441633545105 0.224040357182729 0.724015479462761
"2" 0.0432273671258187 0.431477362065902 0.525295270808279
"3" 0.141832231589519 0.844357569483285 0.0138101989271956
"4" 0.0378797720881127 0.684819086049341 0.277301141862547
"5" 0.00815185457792129 0.31926439215367 0.672583753268408
"6" 0.0385619854208942 0.331290922113801 0.630147092465305
"7" 0.0726394669103926 0.207200681440061 0.720159851649547
"8" 0.00666303514241903 0.00273381674196519 0.990603148115616
"9" 0.165232497272121 0.542356729627711 0.292410773100168
"10" 0.0130970010067864 0.184890786990322 0.802012212002891
"11" 0.153661732467984 0.152199385021596 0.69413888251042
"12" 0.0758336927437618 0.0496131526525267 0.874553154603712
"13" 0.31112864990095 0.14092607866443 0.547945271434621
"14" 0.0686242139279795 0.908478791351451 0.0228969947205695
"15" 0.0239800969831498 0.938530125772229 0.0374897772446209
"16" 2.41456871797977e-10 0.11002135368791 0.889978646070633
"17" 1.01570718575584e-05 0.000432831959826162 0.999557010968316
"18" 2.18270897711832e-05 0.00410331930808106 0.995874853602148
"19" 0.0903176768385639 0.0181703316053524 0.891511991556084
"20" 0.00811272922956292 0.274388588151979 0.717498682618458
"21" 0.102825435249648 0.0405922229491834 0.856582341801168
"22" 4.53373895130912e-06 0.220643570657565 0.779351895603483
"23" 0.00159914677405259 0.0206930534606794 0.977707799765268
"24" 0.0271720271700576 0.373208029733525 0.599619943096418
"25" 0.00718517311848502 0.0734258479100483 0.919388978971467
"26" 0.015906445576422 0.0970721968763771 0.887021357547201
"27" 0.010009077638787 0.0665829623597042 0.923407960001509
"28" 0.0706203948945784 0.00121057552654651 0.928169029578875
"29" 0.668925147168356 0.000140575377194927 0.330934277454449
"30" 0.247788663804682 0.139487695282217 0.6127236409131
"31" 0.713342813978995 0.16345811123438 0.123199074786625
"32" 1.25736176946384e-05 0.0672228277990622 0.932764598583243
"33" 0.156233374592483 0.291276004472542 0.552490620934975
"34" 0.0711038206947355 0.301686150153742 0.627210029151523
"35" 0.000195286209899336 0.0645130118371709 0.93529170195293
"36" 0.00184604452083363 0.250219019997947 0.747934935481219
"37" 0.428404230446956 0.121358367780376 0.450237401772668
"38" 0.341247407152486 0.304238020655124 0.354514572192389
"39" 0.124266662053272 0.0875654040505831 0.788167933896145
"40" 0.00522186739769103 0.014953284476529 0.97982484812578
"41" 0.00354247890531859 0.0227463571580269 0.973711163936654
"42" 0.670501696318641 0.283340682833987 0.046157620847372
"43" 0.00740116053748247 0.618425035732058 0.37417380373046
"44" 0.000175071026870759 0.649964677710052 0.349860251263078
"45" 0.00103685469916116 0.00368604600248203 0.995277099298357
"46" 0.0275196959769468 0.332561944183595 0.639918359839459
"47" 0.118718808186954 0.789337854461119 0.0919433373519268
"48" 0.47657325503793 0.0053521711678533 0.518074573794217
"49" 0.786619450276342 0.00618564341697565 0.207194906306682
"50" 0.0644905585775088 0.0073397990996966 0.928169642322795
"51" 0.0937787301567871 0.629721254467488 0.276500015375725
"52" 0.224267632498297 0.0371001504500826 0.738632217051621
"53" 0.396320501632692 0.00269474013957125 0.600984758227736
"54" 0.440140660898698 0.185499071551199 0.374360267550102
"55" 0.124977797025006 0.538686590247857 0.336335612727137
"56" 0.510232708379696 0.104197540149453 0.38556975147085
"57" 0.898193506977732 0.0631682299742537 0.0386382630480143
"58" 0.526585974634945 0.117149369230668 0.356264656134386
"59" 0.59152892321063 0.0823145931605857 0.326156483628784
"60" 0.788648576113176 0.00709587209179924 0.204255551795025
"61" 0.310344453046957 0.396539446036951 0.293116100916091
"62" 0.09789087704158 0.88975081096191 0.0123583119965102
"63" 0.574663426023045 0.210497704518868 0.214838869458087
"64" 0.817314738589512 0.023801848348204 0.158883413062284
"65" 0.421569458798189 0.565847383638345 0.0125831575634665
"66" 0.787566622146042 0.173801020764445 0.0386323570895126
"67" 0.130196208537611 0.00984946610224591 0.859954325360144
"68" 0.925754528725722 0.0168222822943905 0.0574231889798873
